reliability_status,pass_probability_pct,avg_margin_cw,tim_id,mpn,type,heatsink_model,heatsink_r_th,calculated_tim_r_cw,threshold_limit_cw,max_t_case_99,cost_per_app,k_wmk,thickness_mm,manufacturer,description
PASS,100.0,0.5004,TP-0132,PL-1-3-1016-H,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3247,0.8252,89.82,41.09,3.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 3 W/m-K, 101.6x101.6mm, Hyper Soft"
FAIL,0.0,-1.1277,TP-0133,PL-2-1-1016,Thermal Pad,ModuleLED_Micro_8560,1.5,1.9529,0.8252,155.94,41.35,1.0,2.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 1 W/m-K, 101.6x101.6mm, Grey"
PASS,100.0,0.824,TP-0134,QB0603A25WYT,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0012,0.8252,76.66,370632.22,50.0,0.06,KYOCERA AVX,Thermal Pad 1.52mm x 0.76mm Rectangular
PASS,100.0,0.7277,TP-0135,PL-05-5-1016-H,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0974,0.8252,80.58,43.52,5.0,0.5,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 0.5mm Thick, 5 W/m-K, 101.6x101.6mm, Hyper Soft"
PASS,100.0,0.8031,TP-0136,A18197-05,Thermal Pad,ModuleLED_Micro_8560,1.5,0.022,0.8252,77.51,8.71,5.3,0.12,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.6649,TP-0137,69-13-42348-T412,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1603,0.8252,83.13,615.67,1.4,0.23,Parker Chomerics,Thermal Pad Gray 28.00mm x 28.00mm Square Adhesive - Both Sides
PASS,100.0,0.8188,TP-0138,T62-310-310-0.13,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0063,0.8252,76.87,5.25,20.0,0.13,t-Global Technology,Thermal Pad Black 310.00mm x 310.00mm Square
PASS,100.0,0.7884,TP-0139,A18197-08,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0368,0.8252,78.11,9.86,5.3,0.2,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.7466,TP-0140,TG-A6200-150-150-0.5,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0786,0.8252,79.81,23.74,6.2,0.5,t-Global Technology,Thermal Pad Blue 150.00mm x 150.00mm Square Tacky - Both Sides
PASS,100.0,0.7791,TP-0141,A18197-10,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0461,0.8252,78.49,10.66,5.3,0.25,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
FAIL,0.64,-0.1647,TP-0142,A17916-08,Thermal Pad,ModuleLED_Micro_8560,1.5,0.9899,0.8252,116.99,10.67,2.0,2.03,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.6668,TP-0143,BP100-0.005-00-1112,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1583,0.8252,83.06,6.65,0.8,0.13,Bergquist,Thermal Pad White 304.80mm x 279.40mm Rectangular Adhesive - Both Sides
PASS,100.0,0.1746,TP-0144,PL-2-3-1016-H,Thermal Pad,ModuleLED_Micro_8560,1.5,0.6505,0.8252,103.14,57.1,3.0,2.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 3 W/m-K, 101.6x101.6mm, Hyper Soft"
PASS,100.0,0.8147,TP-0145,T62-1-310-310-0.16,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0104,0.8252,77.03,6.15,15.0,0.16,t-Global Technology,Thermal Pad Black 310.00mm x 310.00mm Square Adhesive - One Side
PASS,100.0,0.6303,TP-0146,PL-1-5-76X127-60,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1948,0.8252,84.55,65.47,5.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 5 W/m-K, 76.2x127mm, Brown"
PASS,100.0,0.1621,TP-0147,GP1500-0.040-02-0404,Thermal Pad,ModuleLED_Micro_8560,1.5,0.6631,0.8252,103.63,66.2,1.5,1.02,Bergquist,Thermal Pad Black 101.60mm x 101.60mm Square Tacky - Both Sides
PASS,100.0,0.5,TP-0148,PLF-1-3-76X127-70,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3252,0.8252,89.84,71.04,3.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone-Free, 1mm Thickness, 3 W/m-K, 76x127mm, White"
PASS,100.0,0.6628,TP-0149,GT10D-300-300-0.25-1A,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1624,0.8252,83.24,7.83,1.5,0.25,t-Global Technology,Thermal Pad Pink 300.00mm x 300.00mm Square Adhesive - One Side
PASS,100.0,0.6306,TP-0150,SF400-505005,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1945,0.8252,84.53,289.54,2.5,0.5,Same Sky (Formerly CUI Devices),Thermal Pad Gray 50.00mm x 50.00mm Square Tacky - Both Sides
PASS,100.0,0.7497,TP-0151,A18197-16,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0755,0.8252,79.68,14.0,5.3,0.41,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.3278,TP-0152,GPVOUS-0.020-01-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,0.4974,0.8252,96.86,8.95,1.0,0.51,Bergquist,Thermal Pad Pink 406.40mm x 203.20mm Rectangular Tacky - One Side
FAIL,49.98,-0.0028,TP-0153,A17733-04,Thermal Pad,ModuleLED_Micro_8560,1.5,0.828,0.8252,110.39,14.33,1.2,1.02,Laird Technologies - Thermal Materials,Thermal Pad Yellow 228.60mm x 228.60mm Square Adhesive - One Side
PASS,100.0,0.6628,TP-0154,2191342,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1623,0.8252,83.22,8.43,0.9,0.15,Bergquist,Thermal Pad Gray 304.80mm x 292.10mm Rectangular
PASS,100.0,0.7861,TP-0155,TG-A1250-125-125-0.5,Thermal Pad,ModuleLED_Micro_8560,1.5,0.039,0.8252,78.2,48.51,12.5,0.5,t-Global Technology,Thermal Pad Green 125.00mm x 125.00mm Square
PASS,100.0,0.7733,TP-0156,A18172-16,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0519,0.8252,78.73,14.75,7.5,0.4,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.5817,TP-0157,69-12-42355-1674,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2434,0.8252,86.55,18.99,1.0,0.25,Parker Chomerics,Thermal Pad Blue 203.20mm x 203.20mm Square Adhesive - One Side
PASS,100.0,0.4322,TP-0158,TG-A6200-100-100-2.5,Thermal Pad,ModuleLED_Micro_8560,1.5,0.393,0.8252,92.6,78.67,6.2,2.5,t-Global Technology,Thermal Pad Blue 100.00mm x 100.00mm Square Tacky - Both Sides
PASS,100.0,0.6629,TP-0159,PL-1-6-76X127-60,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1623,0.8252,83.22,83.78,6.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 6 W/mK, 76.2x127mm, Grey"
PASS,100.0,0.1625,TP-0160,GP1500-0.040-02-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,0.6626,0.8252,103.62,9.85,1.5,1.02,Bergquist,Thermal Pad Black 406.40mm x 203.20mm Rectangular Tacky - Both Sides
FAIL,0.28,-0.1718,TP-0161,GPVOUS-0.040-01-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,0.997,0.8252,117.16,10.0,1.0,1.02,Bergquist,Thermal Pad Pink 406.40mm x 203.20mm Rectangular Tacky - One Side
PASS,100.0,0.8096,TP-0162,A18172-05,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0156,0.8252,77.24,16.03,7.5,0.12,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.6679,TP-0163,TG-A6200-150-150-1.0,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1573,0.8252,83.02,37.27,6.2,1.0,t-Global Technology,Thermal Pad Blue 150.00mm x 150.00mm Square Tacky - Both Sides
PASS,100.0,0.6595,TP-0164,A15993-00,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1657,0.8252,83.36,16.3,3.0,0.51,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.7926,TP-0165,A18172-10,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0326,0.8252,77.94,17.04,7.5,0.25,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.6302,TP-0166,PL-1-5-1016-H,Thermal Pad,ModuleLED_Micro_8560,1.5,0.195,0.8252,84.57,87.98,5.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 5 W/m-K, 101.6x101.6mm, Hyper Soft"
PASS,100.0,0.7472,TP-0167,TG-A1250-100-100-1.0,Thermal Pad,ModuleLED_Micro_8560,1.5,0.078,0.8252,79.79,92.89,12.5,1.0,t-Global Technology,Thermal Pad Green 100.00mm x 100.00mm Square
PASS,100.0,0.6628,TP-0168,PLX-1-6-76X127-48,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1623,0.8252,83.23,97.73,6.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 6 W/mK, 76x127mm, Grey"
PASS,100.0,0.4839,TP-0169,BP100-0.011-00-1010,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3413,0.8252,90.53,14.71,0.8,0.28,Bergquist,Thermal Pad White 254.00mm x 254.00mm Square Adhesive - Both Sides
PASS,100.0,0.6304,TP-0170,PL-1-5-1016,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1947,0.8252,84.55,94.2,5.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 5 W/m-K, 101.6x101.6mm, Gold"
PASS,100.0,0.6318,TP-0171,PL-1-5-1016-H,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1934,0.8252,84.47,94.23,5.0,0.99,Wakefield Thermal Solutions,Thermal Pad Gold 101.60mm x 101.60mm Square Tacky - One Side
PASS,100.0,0.4942,TP-0172,GP1500R-0.020-02-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,0.331,0.8252,90.13,12.05,1.5,0.51,Bergquist,Thermal Pad Black 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,0.8251,TP-0173,4051210297017,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0,0.8252,76.61,15.99,1800.0,0.04,Würth Elektronik,Thermal Pad 297.00mm x 210.00mm Rectangular Acrylic
PASS,100.0,0.5814,TP-0174,BP100-0.008-00-1010,Thermal Pad,ModuleLED_Micro_8560,1.5,0.2437,0.8252,86.54,15.64,0.8,0.2,Bergquist,Thermal Pad White 254.00mm x 254.00mm Square Adhesive - Both Sides
FAIL,0.0,-0.6586,TP-0175,2191191,Thermal Pad,ModuleLED_Micro_8560,1.5,1.4838,0.8252,136.97,12.56,1.0,1.52,Bergquist,Thermal Pad Pink 406.40mm x 203.20mm Rectangular Tacky - One Side
PASS,100.0,0.6652,TP-0176,69-13-42350-T412,Thermal Pad,ModuleLED_Micro_8560,1.5,0.16,0.8252,83.12,45.12,1.4,0.23,Parker Chomerics,Thermal Pad Gray 152.40mm x 152.40mm Square Adhesive - Both Sides
PASS,100.0,0.6476,TP-0177,A14556-01,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1775,0.8252,83.85,20.11,2.8,0.51,Laird Technologies - Thermal Materials,Thermal Pad Blue 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.7258,TP-0178,A17690-02,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0993,0.8252,80.66,20.66,5.0,0.51,Laird Technologies - Thermal Materials,Thermal Pad Pink 228.60mm x 228.60mm Square Tacky - One Side
PASS,100.0,0.6858,TP-0179,PLX-1-7-76X127-68,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1394,0.8252,82.3,112.15,7.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 7 W/mK, 76x127mm, Grey"
PASS,100.0,0.7127,TP-0180,SPK10-0.006-00-11.512,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1125,0.8252,81.19,12.48,1.3,0.15,Bergquist,Thermal Pad Beige 304.80mm x 292.10mm Rectangular
PASS,100.0,0.7257,TP-0181,A10464-07,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0994,0.8252,80.66,4.17,5.0,0.51,Laird Technologies - Thermal Materials,Thermal Pad Gray 609.60mm x 457.20mm Rectangular
PASS,100.0,0.3863,TP-0182,COH-4065LVC-200-10,Thermal Pad,ModuleLED_Micro_8560,1.5,0.4389,0.8252,94.45,30.3,2.2,0.99,Taica North America Corporation,Thermal Pad Reddish Brown 200.00mm x 200.00mm Square Tacky - Both Sides
FAIL,0.0,-0.4939,TP-0183,GP1500-0.080-02-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,1.3191,0.8252,130.29,14.69,1.5,2.03,Bergquist,Thermal Pad Black 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,0.1751,TP-0184,PLX-1-1.5-210X310-40,Thermal Pad,ModuleLED_Micro_8560,1.5,0.6501,0.8252,103.05,18.75,1.5,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 1.5 W/mK, 210x310mm, White"
PASS,100.0,0.6704,TP-0185,TG-A486G-150-150-1.0-1A,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1548,0.8252,82.9,55.51,6.3,1.0,t-Global Technology,Thermal Pad Gray 150.00mm x 150.00mm Square Adhesive - One Side
PASS,100.0,0.6848,TP-0186,SP900S-0.009-AC-1212,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1404,0.8252,82.31,13.65,1.6,0.23,Bergquist,Thermal Pad Pink 304.80mm x 304.80mm Square Adhesive - One Side
PASS,100.0,0.677,TP-0187,A17653-03,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1482,0.8252,82.66,25.85,5.0,0.76,Laird Technologies - Thermal Materials,Thermal Pad Pink 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.3377,TP-0188,PLX-1-2-210X310-80,Thermal Pad,ModuleLED_Micro_8560,1.5,0.4875,0.8252,96.49,21.0,2.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 2 W/mK, 210x310mm, Grey"
PASS,100.0,0.7033,TP-0189,PL-1-8-76X127-50,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1218,0.8252,81.57,142.3,8.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 8 W/mK, 76.2x127mm, Grey"
PASS,100.0,0.4348,TP-0190,PL-2-5-1016-H,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3904,0.8252,92.5,137.65,5.0,2.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 5 W/m-K, 101.6x101.6mm, Hyper Soft"
PASS,100.0,0.7125,TP-0191,2165804,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1127,0.8252,81.2,16.64,1.3,0.15,Bergquist,Thermal Pad Beige 304.80mm x 292.10mm Rectangular Adhesive - One Side
PASS,100.0,0.6859,TP-0192,5549S-05,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1392,0.8252,82.28,45.7,3.5,0.5,3M,Thermal Pad Gray 210.00mm x 155.00mm Rectangular Tacky - One Side
PASS,100.0,0.6595,TP-0193,61-02-0909-G579,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1657,0.8252,83.35,28.89,3.0,0.51,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square
PASS,100.0,0.7965,TP-0194,A18330-04,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0287,0.8252,77.78,158.24,34.0,1.0,Laird Technologies - Thermal Materials,Thermal Pad Gray 127.00mm x 76.00mm Rectangular
PASS,100.0,0.7032,TP-0195,PLX-1-8-76x127-40,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1219,0.8252,81.58,163.37,8.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 8 W/mK, 76x127mm, Grey"
PASS,100.0,0.3354,TP-0196,TG-APC94-150-150-2.0-0,Thermal Pad,ModuleLED_Micro_8560,1.5,0.4898,0.8252,96.5,71.08,4.0,2.01,t-Global Technology,Thermal Pad Red 150.00mm x 150.00mm Square
FAIL,0.0,-3.3062,TP-0197,A15340-01,Thermal Pad,ModuleLED_Micro_8560,1.5,4.1314,0.8252,244.91,31.27,1.2,5.08,Laird Technologies - Thermal Materials,Thermal Pad Green 228.60mm x 228.60mm Square
PASS,100.0,0.7143,TP-0198,A10832-02,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1108,0.8252,81.14,31.86,2.2,0.25,Laird Technologies - Thermal Materials,Thermal Pad Yellow 228.60mm x 228.60mm Square Tacky - Both Sides
FAIL,0.0,-1.2441,TP-0199,GP1500-0.125-02-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,2.0693,0.8252,160.87,20.41,1.5,3.18,Bergquist,Thermal Pad Black 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,0.7257,TP-0200,A10464-10,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0994,0.8252,80.66,6.06,5.0,0.51,Laird Technologies - Thermal Materials,Thermal Pad Gray 609.60mm x 457.20mm Rectangular Adhesive - One Side
FAIL,0.0,-1.1348,TP-0201,5583S 210 MM X 300 MM X 2.0 MM,Thermal Pad,ModuleLED_Micro_8560,1.5,1.9599,0.8252,156.43,27.48,1.0,2.01,3M,Thermal Pad White 300.00mm x 210.00mm Rectangular Tacky - One Side
PASS,100.0,0.7764,TP-0202,A18213-02,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0487,0.8252,78.59,33.08,10.0,0.5,Laird Technologies - Thermal Materials,Thermal Pad Gray 229.00mm x 229.00mm Square
PASS,100.0,0.7579,TP-0203,TG-A1450-100-100-1.0,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0673,0.8252,79.35,175.38,14.5,1.0,t-Global Technology,Thermal Pad Red 100.00mm x 100.00mm Square
PASS,100.0,0.626,TP-0204,A17653-04,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1992,0.8252,84.73,33.8,5.0,1.02,Laird Technologies - Thermal Materials,Thermal Pad Pink 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.6682,TP-0205,TG-A1250-100-100-2.0,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1569,0.8252,82.98,176.71,12.5,2.01,t-Global Technology,Thermal Pad Green 100.00mm x 100.00mm Square
PASS,100.0,0.7845,TP-0206,A10092-01,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0407,0.8252,78.27,42.98,6.0,0.25,Laird Technologies - Thermal Materials,Thermal Pad Pink 203.20mm x 203.20mm Square
PASS,100.0,0.8127,TP-0207,TGP 40000SF-0.020-00-0406,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0124,0.8252,77.12,74202.27,40.0,0.51,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 4x6"" Sheet, 0.020"" Thickness, Thermexit, IDH 2972783"
FAIL,0.0,-3.3011,TP-0208,A15340-03,Thermal Pad,ModuleLED_Micro_8560,1.5,4.1263,0.8252,244.32,34.17,1.2,5.08,Laird Technologies - Thermal Materials,Thermal Pad Green 228.60mm x 228.60mm Square Tacky - One Side
PASS,100.0,0.6476,TP-0209,A16367-02,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1776,0.8252,83.86,36.57,2.8,0.51,Laird Technologies - Thermal Materials,Thermal Pad Pink 228.60mm x 215.90mm Rectangular Tacky - One Side
PASS,100.0,0.6286,TP-0210,5519 210 MM X 155 MM X 1.0 MM,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1966,0.8252,84.62,56.45,4.9,0.99,3M,Thermal Pad Gray 210.00mm x 155.00mm Rectangular Tacky - Both Sides
PASS,100.0,0.2733,TP-0211,GP1000SF-0.020-02-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,0.5519,0.8252,99.12,22.44,0.9,0.51,Bergquist,Thermal Pad Green 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,0.7952,TP-0212,TG-A1660-125-125-0.5,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0299,0.8252,77.83,121.49,16.6,0.51,t-Global Technology,Thermal Pad Gray 125.00mm x 125.00mm Square
PASS,100.0,0.5141,TP-0213,TG-A486G-150-150-2.0-1A,Thermal Pad,ModuleLED_Micro_8560,1.5,0.311,0.8252,89.28,84.71,6.3,2.01,t-Global Technology,Thermal Pad Gray 150.00mm x 150.00mm Square Adhesive - One Side
PASS,100.0,0.6263,TP-0214,A17690-04,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1989,0.8252,84.72,36.98,5.0,1.02,Laird Technologies - Thermal Materials,Thermal Pad Pink 228.60mm x 228.60mm Square Tacky - One Side
PASS,100.0,0.6594,TP-0215,62-02-0909-A579,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1658,0.8252,83.35,37.77,3.0,0.51,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square Adhesive - One Side
PASS,100.0,0.7755,TP-0216,A18238-02,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0497,0.8252,78.63,38.05,10.0,0.51,Laird Technologies - Thermal Materials,Thermal Pad Gray 229.00mm x 229.00mm Square Tacky - One Side
PASS,100.0,0.7471,TP-0217,TG-A1250-150-150-1.0,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0781,0.8252,79.79,88.75,12.5,1.0,t-Global Technology,Thermal Pad Green 150.00mm x 150.00mm Square
PASS,100.0,0.7277,TP-0218,PL-1-10-76X127-55,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0975,0.8252,80.58,207.32,10.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 10 W/mK, 76.2x127mm, Grey"
FAIL,0.0,-1.6499,TP-0219,GPVOUS-0.100-01-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,2.4751,0.8252,177.54,24.38,1.0,2.54,Bergquist,Thermal Pad Pink 406.40mm x 203.20mm Rectangular Tacky - One Side
PASS,100.0,0.5143,TP-0220,5516-10,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3109,0.8252,89.25,27.39,3.1,0.99,3M,Thermal Pad Gray 320.00mm x 230.00mm Rectangular Tacky - Both Sides
PASS,100.0,0.5139,TP-0221,COH-3114LVC-200-10,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3112,0.8252,89.3,50.91,3.1,0.99,Taica North America Corporation,Thermal Pad Gray 200.00mm x 200.00mm Square Tacky - Both Sides
PASS,100.0,0.6595,TP-0222,GPHC3.0-0.020-02-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,0.1656,0.8252,83.36,25.23,3.0,0.51,Bergquist,Thermal Pad Blue 406.40mm x 203.20mm Rectangular Tacky - Both Sides
FAIL,19.94,-0.0652,TP-0223,COH-4065LVC-200-20,Thermal Pad,ModuleLED_Micro_8560,1.5,0.8903,0.8252,112.81,53.13,2.2,2.01,Taica North America Corporation,Thermal Pad Reddish Brown 200.00mm x 200.00mm Square Tacky - Both Sides
PASS,100.0,0.7256,TP-0224,GP5000S35-0.020-02-0816,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0996,0.8252,80.66,25.77,5.0,0.51,Bergquist,Thermal Pad Green 406.40mm x 203.20mm Rectangular Tacky - Both Sides
PASS,100.0,0.4936,TP-0225,A12618-01,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3316,0.8252,90.15,41.43,3.0,1.02,Laird Technologies - Thermal Materials,Thermal Pad Blue-Violet 228.60mm x 228.60mm Square Tacky - Both Sides
PASS,100.0,0.6302,TP-0226,TG-A1250-100-100-2.5,Thermal Pad,ModuleLED_Micro_8560,1.5,0.195,0.8252,84.53,217.59,12.5,2.5,t-Global Technology,Thermal Pad Green 100.00mm x 100.00mm Square
PASS,100.0,0.4933,TP-0227,61-04-0909-G579,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3318,0.8252,90.1,42.31,3.0,1.02,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square
FAIL,0.41,-0.1687,TP-0228,61-04-0909-HCS10G,Thermal Pad,ModuleLED_Micro_8560,1.5,0.9939,0.8252,117.08,42.35,1.0,1.02,Parker Chomerics,Thermal Pad Orange 228.60mm x 228.60mm Square
PASS,100.0,0.4937,TP-0229,A14412-01,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3315,0.8252,90.11,42.55,3.0,1.02,Laird Technologies - Thermal Materials,Thermal Pad Blue-Violet 228.60mm x 228.60mm Square Tacky - One Side
FAIL,0.0,-2.2749,TP-0230,2191193,Thermal Pad,ModuleLED_Micro_8560,1.5,3.1001,0.8252,202.97,27.18,1.0,3.18,Bergquist,Thermal Pad Pink 406.40mm x 203.20mm Rectangular Tacky - One Side
PASS,100.0,0.8128,TP-0231,TGP40000SF-0.020-01-0406-NA,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0124,0.8252,77.11,93881.76,40.0,0.51,Bergquist Company,"Thermal Interface Products GAP PAD, Sil-Free, 40W/m-K, 4 x 6"" Sheet, Tacky Pad, 0.020"" Thickness, Thermexit"
PASS,100.0,0.7466,TP-0232,TG-A6200-310-310-0.5,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0786,0.8252,79.82,23.46,6.2,0.5,t-Global Technology,Thermal Pad Blue 310.00mm x 310.00mm Square Tacky - Both Sides
PASS,100.0,0.5004,TP-0233,PLX-1-3-210X310-30,Thermal Pad,ModuleLED_Micro_8560,1.5,0.3247,0.8252,89.84,35.0,3.0,1.0,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 3 W/m-K, 210x310mm, Blue"
PASS,100.0,0.7665,TP-0234,TG-A1660-100-100-1.0,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0587,0.8252,79.0,240.34,16.6,1.0,t-Global Technology,Thermal Pad Gray 100.00mm x 100.00mm Square
PASS,100.0,0.7423,TP-0235,A10080-01,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0828,0.8252,79.98,58.38,6.0,0.51,Laird Technologies - Thermal Materials,Thermal Pad Blue 203.20mm x 203.20mm Square
PASS,100.0,0.7439,TP-0236,PL-1-12-76X127-75,Thermal Pad,ModuleLED_Micro_8560,1.5,0.0812,0.8252,79.91,255.64,12.0,1.0,Wakefield Thermal Solutions,Thermal Pad Gray 127.00mm x 76.20mm Rectangular Tacky - One Side
