tim_id,mpn,type,cost_per_app,k_wmk,heatsink_model,threshold_limit_cw,calculated_tim_r_cw,reliability_status,pass_probability_pct,avg_margin_cw,max_t_case_99,manufacturer,description,thickness_mm,log_cost,cluster_id,recommendation_group
TP-0347,PL-2-3-254-H,Thermal Pad,181.99,3.0,ModuleLED_Nano_7050,0.1252,0.6503,FAIL,0.0,-0.5251,127.18,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 3 W/m-K, 25.4x25.4mm, Hyper Soft",2.0,5.2094315065395955,1.0,✅ Standard
TP-0348,PL-1-5-254,Thermal Pad,185.1,5.0,ModuleLED_Nano_7050,0.1252,0.1948,FAIL,0.0,-0.0697,108.65,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 5 W/m-K, 25.4x25.4mm, Gold",1.0,5.226284163648205,1.0,✅ Standard
TP-0352,SP2000-0.015-00-58,Thermal Pad,529.55,3.5,ModuleLED_Nano_7050,0.1252,0.1058,FAIL,98.83,0.0194,105.01,Bergquist,Thermal Pad White 19.05mm x 12.70mm Rectangular,0.38,6.273914204319599,1.0,✅ Standard
TP-0354,TG-A3500-40-40-5.0,Thermal Pad,80.49,3.5,ModuleLED_Nano_7050,0.1252,1.3927,FAIL,0.0,-1.2676,157.41,t-Global Technology,Thermal Pad Yellow 40.00mm x 40.00mm Square Tacky - Both Sides,5.0,4.400480313332128,2.0,❌ Avoid
TP-0372,TG-AH486-100-100-1.0-0,Thermal Pad,15.86,3.2,ModuleLED_Nano_7050,0.1252,0.3046,FAIL,0.0,-0.1795,113.09,t-Global Technology,Thermal Pad Gray 100.00mm x 100.00mm Square,1.0,2.8249439525737094,0.0,🏆 Best Value
TP-0375,PL-2-5-254-H,Thermal Pad,253.54,5.0,ModuleLED_Nano_7050,0.1252,0.3906,FAIL,0.0,-0.2654,116.59,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 5 W/m-K, 25.4x25.4mm, Hyper Soft",2.0,5.539457994563901,1.0,✅ Standard
TP-0376,TG-A1250-30-30-2.0,Thermal Pad,182.49,12.5,ModuleLED_Nano_7050,0.1252,0.1568,FAIL,0.0,-0.0316,107.07,t-Global Technology,Thermal Pad Green 30.00mm x 30.00mm Square,2.01,5.212160170096862,1.0,✅ Standard
TP-0380,PL-05-1-1016,Thermal Pad,16.79,1.0,ModuleLED_Nano_7050,0.1252,0.4877,FAIL,0.0,-0.3626,120.54,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 0.5mm Thickness, 1 W/m-K, 101.6x101.6mm, Grey",0.5,2.8786365016777435,1.0,✅ Standard
TP-0381,TG-A1250-25-25-3.0,Thermal Pad,279.91,12.5,ModuleLED_Nano_7050,0.1252,0.234,FAIL,0.0,-0.1088,110.21,t-Global Technology,Thermal Pad Green 25.00mm x 25.00mm Square,3.0,5.638034333334139,1.0,✅ Standard
TP-0384,PL-2-5-254,Thermal Pad,281.01,5.0,ModuleLED_Nano_7050,0.1252,0.3904,FAIL,0.0,-0.2652,116.61,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 5 W/m-K, 25.4x25.4mm, Gold",2.0,5.641942531302295,1.0,✅ Standard
TP-0386,TG-A1780-25-25-0.5,Thermal Pad,294.36,17.8,ModuleLED_Nano_7050,0.1252,0.0273,PASS,100.0,0.0978,101.81,t-Global Technology,Thermal Pad Gray 25.00mm x 25.00mm Square,0.5,5.688194951314488,1.0,✅ Standard
TP-0393,PL-1-1.5-76X127-15,Thermal Pad,21.88,1.5,ModuleLED_Nano_7050,0.1252,0.6502,FAIL,0.0,-0.525,127.12,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 1.5 W/mK, 76.2x127mm, Grey",1.0,3.130263166511597,1.0,✅ Standard
TP-0395,4051100100017,Thermal Pad,22.41,1800.0,ModuleLED_Nano_7050,0.1252,0.0,PASS,100.0,0.1251,100.69,Würth Elektronik,Thermal Pad 100.00mm x 100.00mm Square Acrylic,0.04,3.1531632815028194,0.0,🏆 Best Value
TP-0396,TG-A1250-40-40-1.5,Thermal Pad,143.21,12.5,ModuleLED_Nano_7050,0.1252,0.1172,FAIL,78.45,0.008,105.45,t-Global Technology,Thermal Pad Green 40.00mm x 40.00mm Square,1.5,4.971270570573979,1.0,✅ Standard
TP-0397,PL-1-1-1016,Thermal Pad,22.42,1.0,ModuleLED_Nano_7050,0.1252,0.9754,FAIL,0.0,-0.8502,140.4,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 1 W/m-K, 101.6x101.6mm, Grey",1.0,3.1535903581695712,1.0,✅ Standard
TP-0399,COH-1706-200-05,Thermal Pad,5.81,1.7,ModuleLED_Nano_7050,0.1252,0.2929,FAIL,0.0,-0.1677,112.62,Taica North America Corporation,Thermal Pad Gray 200.00mm x 200.00mm Square Tacky - Both Sides,0.51,1.918392120161421,0.0,🏆 Best Value
TP-0407,SoftFlex-B016-20-01-0762-0762,Thermal Pad,44.07,1.6,ModuleLED_Nano_7050,0.1252,1.217,FAIL,0.0,-1.0918,150.34,Aavid,"Thermal Interface Products SoftFlex Pad, 1.6 W/mK Conductivity, 2mm Thick, 1-Side Adhesive, 76.2x76.2mm",2.0,3.808216836702557,1.0,✅ Standard
TP-0409,TG-A1780-30-30-0.5,Thermal Pad,288.41,17.8,ModuleLED_Nano_7050,0.1252,0.0274,PASS,100.0,0.0978,101.81,t-Global Technology,Thermal Pad Gray 30.00mm x 30.00mm Square,0.5,5.667844367850572,1.0,✅ Standard
TP-0413,TG-A6200F-100-100-0.5,Thermal Pad,28.2,5.0,ModuleLED_Nano_7050,0.1252,0.0973,PASS,100.0,0.0279,104.66,t-Global Technology,Thermal Pad Blue 100.00mm x 100.00mm Square Tacky - One Side,0.5,3.374168709274236,0.0,🏆 Best Value
TP-0423,SP2000-0.015-00-54,Thermal Pad,1349.4,3.5,ModuleLED_Nano_7050,0.1252,0.1058,FAIL,98.94,0.0193,105.01,Bergquist,Thermal Pad White 19.05mm x 12.70mm Rectangular,0.38,7.208156123841693,1.0,✅ Standard
TP-0424,PL-05-5-1016,Thermal Pad,31.79,5.0,ModuleLED_Nano_7050,0.1252,0.0975,PASS,100.0,0.0276,104.67,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 0.5mm Thickness, 5 W/m-K, 101.6x101.6mm, Gold",0.5,3.4901235908565567,1.0,✅ Standard
TP-0425,GP1500-0.080-02-0404,Thermal Pad,33.77,1.5,ModuleLED_Nano_7050,0.1252,1.3202,FAIL,0.0,-1.195,154.62,Bergquist,Thermal Pad Black 101.60mm x 101.60mm Square Tacky - Both Sides,2.03,3.5487549460197703,2.0,❌ Avoid
TP-0426,PL-05-3-1016-H,Thermal Pad,35.09,3.0,ModuleLED_Nano_7050,0.1252,0.1623,FAIL,0.0,-0.0371,107.31,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 0.5mm Thick, 3 W/m-K, 101.6x101.6mm, Hyper Soft",0.5,3.586015818654697,1.0,✅ Standard
TP-0429,PLF-1-1-76X127-40,Thermal Pad,38.19,1.0,ModuleLED_Nano_7050,0.1252,0.9748,FAIL,0.0,-0.8496,140.44,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone-Free, 1mm Thickness, 1 W/m-K, 76x127mm, White",1.0,3.66842161221154,1.0,✅ Standard
TP-0433,PL-1-3-76X127-30,Thermal Pad,39.27,3.0,ModuleLED_Nano_7050,0.1252,0.3248,FAIL,0.0,-0.1997,113.93,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 3 W/m-K, 76.2x127mm, Blue",1.0,3.695606774863363,1.0,✅ Standard
TP-0435,TG-A6200-100-100-1.0,Thermal Pad,39.0,6.2,ModuleLED_Nano_7050,0.1252,0.1573,FAIL,0.0,-0.0322,107.11,t-Global Technology,Thermal Pad Blue 100.00mm x 100.00mm Square Tacky - Both Sides,1.0,3.6888794541139363,1.0,✅ Standard
TP-0437,TG-A1780-40-40-0.5,Thermal Pad,247.32,17.8,ModuleLED_Nano_7050,0.1252,0.0274,PASS,100.0,0.0978,101.81,t-Global Technology,Thermal Pad Gray 40.00mm x 40.00mm Square,0.5,5.514718236994854,1.0,✅ Standard
TP-0443,GP1500-0.020-02-0404,Thermal Pad,40.18,1.5,ModuleLED_Nano_7050,0.1252,0.3317,FAIL,0.0,-0.2066,114.17,Bergquist,Thermal Pad Black 101.60mm x 101.60mm Square Tacky - Both Sides,0.51,3.717952701599643,1.0,✅ Standard
TP-0445,PL-1-3-1016-H,Thermal Pad,41.09,3.0,ModuleLED_Nano_7050,0.1252,0.3252,FAIL,0.0,-0.2,113.94,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 3 W/m-K, 101.6x101.6mm, Hyper Soft",1.0,3.7398101827824792,1.0,✅ Standard
TP-0446,PL-2-1-1016,Thermal Pad,41.35,1.0,ModuleLED_Nano_7050,0.1252,1.9489,FAIL,0.0,-1.8237,180.14,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 1 W/m-K, 101.6x101.6mm, Grey",2.0,3.7459684210980635,2.0,❌ Avoid
TP-0447,QB0603A25WYT,Thermal Pad,370632.22,50.0,ModuleLED_Nano_7050,0.1252,0.0012,PASS,100.0,0.124,100.74,KYOCERA AVX,Thermal Pad 1.52mm x 0.76mm Rectangular,0.06,12.82296822724029,3.0,🏭 Industrial
TP-0455,PL-05-5-1016-H,Thermal Pad,43.52,5.0,ModuleLED_Nano_7050,0.1252,0.0975,PASS,100.0,0.0277,104.66,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 0.5mm Thick, 5 W/m-K, 101.6x101.6mm, Hyper Soft",0.5,3.795938526407344,1.0,✅ Standard
TP-0456,A18197-05,Thermal Pad,8.71,5.3,ModuleLED_Nano_7050,0.1252,0.0221,PASS,100.0,0.1031,101.59,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.12,2.2731562823032334,0.0,🏆 Best Value
TP-0460,69-13-42348-T412,Thermal Pad,615.67,1.4,ModuleLED_Nano_7050,0.1252,0.1599,FAIL,0.0,-0.0348,107.22,Parker Chomerics,Thermal Pad Gray 28.00mm x 28.00mm Square Adhesive - Both Sides,0.23,6.424334034795057,1.0,✅ Standard
TP-0465,T62-310-310-0.13,Thermal Pad,5.25,20.0,ModuleLED_Nano_7050,0.1252,0.0063,PASS,100.0,0.1188,100.95,t-Global Technology,Thermal Pad Black 310.00mm x 310.00mm Square,0.13,1.8325814637483102,0.0,🏆 Best Value
TP-0471,A18197-08,Thermal Pad,9.86,5.3,ModuleLED_Nano_7050,0.1252,0.0368,PASS,100.0,0.0884,102.19,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.2,2.3850863145057892,0.0,🏆 Best Value
TP-0476,TG-A6200-150-150-0.5,Thermal Pad,23.74,6.2,ModuleLED_Nano_7050,0.1252,0.0787,PASS,100.0,0.0465,103.9,t-Global Technology,Thermal Pad Blue 150.00mm x 150.00mm Square Tacky - Both Sides,0.5,3.208421366964342,0.0,🏆 Best Value
TP-0482,A18197-10,Thermal Pad,10.66,5.3,ModuleLED_Nano_7050,0.1252,0.046,PASS,100.0,0.0791,102.56,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.25,2.4561641809223462,0.0,🏆 Best Value
TP-0483,A17916-08,Thermal Pad,10.67,2.0,ModuleLED_Nano_7050,0.1252,0.9903,FAIL,0.0,-0.8651,141.03,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,2.03,2.4570214462984645,1.0,✅ Standard
TP-0486,BP100-0.005-00-1112,Thermal Pad,6.65,0.8,ModuleLED_Nano_7050,0.1252,0.1583,FAIL,0.0,-0.0331,107.15,Bergquist,Thermal Pad White 304.80mm x 279.40mm Rectangular Adhesive - Both Sides,0.13,2.0347056478384444,0.0,🏆 Best Value
TP-0492,PL-2-3-1016-H,Thermal Pad,57.1,3.0,ModuleLED_Nano_7050,0.1252,0.6492,FAIL,0.0,-0.5241,127.1,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 3 W/m-K, 101.6x101.6mm, Hyper Soft",2.0,4.062165663857866,1.0,✅ Standard
TP-0495,T62-1-310-310-0.16,Thermal Pad,6.15,15.0,ModuleLED_Nano_7050,0.1252,0.0104,PASS,100.0,0.1148,101.12,t-Global Technology,Thermal Pad Black 310.00mm x 310.00mm Square Adhesive - One Side,0.16,1.9671123567059163,0.0,🏆 Best Value
TP-0502,PL-1-5-76X127-60,Thermal Pad,65.47,5.0,ModuleLED_Nano_7050,0.1252,0.1953,FAIL,0.0,-0.0701,108.64,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 5 W/m-K, 76.2x127mm, Brown",1.0,4.19675071805349,1.0,✅ Standard
TP-0509,GP1500-0.040-02-0404,Thermal Pad,66.2,1.5,ModuleLED_Nano_7050,0.1252,0.6624,FAIL,0.0,-0.5373,127.64,Bergquist,Thermal Pad Black 101.60mm x 101.60mm Square Tacky - Both Sides,1.02,4.207673247529104,1.0,✅ Standard
TP-0510,PLF-1-3-76X127-70,Thermal Pad,71.04,3.0,ModuleLED_Nano_7050,0.1252,0.3246,FAIL,0.0,-0.1995,113.95,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone-Free, 1mm Thickness, 3 W/m-K, 76x127mm, White",1.0,4.277221520307755,1.0,✅ Standard
TP-0520,GT10D-300-300-0.25-1A,Thermal Pad,7.83,1.5,ModuleLED_Nano_7050,0.1252,0.1624,FAIL,0.0,-0.0372,107.32,t-Global Technology,Thermal Pad Pink 300.00mm x 300.00mm Square Adhesive - One Side,0.25,2.178155014615869,0.0,🏆 Best Value
TP-0522,SF400-505005,Thermal Pad,289.54,2.5,ModuleLED_Nano_7050,0.1252,0.1952,FAIL,0.0,-0.0701,108.64,Same Sky (Formerly CUI Devices),Thermal Pad Gray 50.00mm x 50.00mm Square Tacky - Both Sides,0.5,5.671741260444738,1.0,✅ Standard
TP-0524,A18197-16,Thermal Pad,14.0,5.3,ModuleLED_Nano_7050,0.1252,0.0756,PASS,100.0,0.0496,103.76,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.41,2.70805020110221,0.0,🏆 Best Value
TP-0527,GPVOUS-0.020-01-0816,Thermal Pad,8.95,1.0,ModuleLED_Nano_7050,0.1252,0.4967,FAIL,0.0,-0.3715,120.95,Bergquist,Thermal Pad Pink 406.40mm x 203.20mm Rectangular Tacky - One Side,0.51,2.2975725511705014,0.0,🏆 Best Value
TP-0531,A17733-04,Thermal Pad,14.33,1.2,ModuleLED_Nano_7050,0.1252,0.8279,FAIL,0.0,-0.7028,134.4,Laird Technologies - Thermal Materials,Thermal Pad Yellow 228.60mm x 228.60mm Square Adhesive - One Side,1.02,2.7298116928837226,1.0,✅ Standard
TP-0533,2191342,Thermal Pad,8.43,0.9,ModuleLED_Nano_7050,0.1252,0.1625,FAIL,0.0,-0.0374,107.3,Bergquist,Thermal Pad Gray 304.80mm x 292.10mm Rectangular,0.15,2.2438960966453663,0.0,🏆 Best Value
TP-0535,TG-A1250-125-125-0.5,Thermal Pad,48.51,12.5,ModuleLED_Nano_7050,0.1252,0.039,PASS,100.0,0.0861,102.28,t-Global Technology,Thermal Pad Green 125.00mm x 125.00mm Square,0.5,3.9021746693733315,1.0,✅ Standard
TP-0538,A18172-16,Thermal Pad,14.75,7.5,ModuleLED_Nano_7050,0.1252,0.052,PASS,100.0,0.0731,102.81,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.4,2.7568403652716422,0.0,🏆 Best Value
TP-0544,69-12-42355-1674,Thermal Pad,18.99,1.0,ModuleLED_Nano_7050,0.1252,0.2439,FAIL,0.0,-0.1188,110.61,Parker Chomerics,Thermal Pad Blue 203.20mm x 203.20mm Square Adhesive - One Side,0.25,2.995232148512309,0.0,🏆 Best Value
TP-0546,TG-A6200-100-100-2.5,Thermal Pad,78.67,6.2,ModuleLED_Nano_7050,0.1252,0.3933,FAIL,0.0,-0.2681,116.71,t-Global Technology,Thermal Pad Blue 100.00mm x 100.00mm Square Tacky - Both Sides,2.5,4.3778931033922746,1.0,✅ Standard
TP-0554,PL-1-6-76X127-60,Thermal Pad,83.78,6.0,ModuleLED_Nano_7050,0.1252,0.1623,FAIL,0.0,-0.0372,107.31,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 6 W/mK, 76.2x127mm, Grey",1.0,4.440059665924491,1.0,✅ Standard
TP-0555,GP1500-0.040-02-0816,Thermal Pad,9.85,1.5,ModuleLED_Nano_7050,0.1252,0.6627,FAIL,0.0,-0.5375,127.69,Bergquist,Thermal Pad Black 406.40mm x 203.20mm Rectangular Tacky - Both Sides,1.02,2.3841650799864684,0.0,🏆 Best Value
TP-0558,GPVOUS-0.040-01-0816,Thermal Pad,10.0,1.0,ModuleLED_Nano_7050,0.1252,0.9952,FAIL,0.0,-0.8701,141.23,Bergquist,Thermal Pad Pink 406.40mm x 203.20mm Rectangular Tacky - One Side,1.02,2.3978952727983707,1.0,✅ Standard
TP-0565,A18172-05,Thermal Pad,16.03,7.5,ModuleLED_Nano_7050,0.1252,0.0156,PASS,100.0,0.1096,101.33,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.12,2.834976494674597,0.0,🏆 Best Value
TP-0566,TG-A6200-150-150-1.0,Thermal Pad,37.27,6.2,ModuleLED_Nano_7050,0.1252,0.1573,FAIL,0.0,-0.0321,107.1,t-Global Technology,Thermal Pad Blue 150.00mm x 150.00mm Square Tacky - Both Sides,1.0,3.644666299437611,1.0,✅ Standard
TP-0570,A15993-00,Thermal Pad,16.3,3.0,ModuleLED_Nano_7050,0.1252,0.1657,FAIL,0.0,-0.0406,107.45,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.51,2.8507065015037334,0.0,🏆 Best Value
TP-0578,A18172-10,Thermal Pad,17.04,7.5,ModuleLED_Nano_7050,0.1252,0.0325,PASS,100.0,0.0926,102.01,Laird Technologies - Thermal Materials,Thermal Pad Gray 228.60mm x 228.60mm Square Tacky - Both Sides,0.25,2.8925915146344776,0.0,🏆 Best Value
TP-0583,PL-1-5-1016-H,Thermal Pad,87.98,5.0,ModuleLED_Nano_7050,0.1252,0.195,FAIL,0.0,-0.0699,108.63,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 5 W/m-K, 101.6x101.6mm, Hyper Soft",1.0,4.488411625377895,1.0,✅ Standard
TP-0586,TG-A1250-100-100-1.0,Thermal Pad,92.89,12.5,ModuleLED_Nano_7050,0.1252,0.0781,PASS,100.0,0.047,103.88,t-Global Technology,Thermal Pad Green 100.00mm x 100.00mm Square,1.0,4.542123884270456,1.0,✅ Standard
TP-0592,PLX-1-6-76X127-48,Thermal Pad,97.73,6.0,ModuleLED_Nano_7050,0.1252,0.1625,FAIL,0.0,-0.0374,107.29,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 6 W/mK, 76x127mm, Grey",1.0,4.592388851623358,1.0,✅ Standard
TP-0595,BP100-0.011-00-1010,Thermal Pad,14.71,0.8,ModuleLED_Nano_7050,0.1252,0.3412,FAIL,0.0,-0.216,114.6,Bergquist,Thermal Pad White 254.00mm x 254.00mm Square Adhesive - Both Sides,0.28,2.75429745226753,0.0,🏆 Best Value
TP-0600,PL-1-5-1016,Thermal Pad,94.2,5.0,ModuleLED_Nano_7050,0.1252,0.1951,FAIL,0.0,-0.0699,108.62,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 5 W/m-K, 101.6x101.6mm, Gold",1.0,4.55597994179732,1.0,✅ Standard
TP-0601,PL-1-5-1016-H,Thermal Pad,94.23,5.0,ModuleLED_Nano_7050,0.1252,0.1931,FAIL,0.0,-0.068,108.56,Wakefield Thermal Solutions,Thermal Pad Gold 101.60mm x 101.60mm Square Tacky - One Side,0.99,4.5562950182059545,1.0,✅ Standard
TP-0605,GP1500R-0.020-02-0816,Thermal Pad,12.05,1.5,ModuleLED_Nano_7050,0.1252,0.3314,FAIL,0.0,-0.2062,114.22,Bergquist,Thermal Pad Black 406.40mm x 203.20mm Rectangular Tacky - Both Sides,0.51,2.5687881337687024,0.0,🏆 Best Value
TP-0608,4051210297017,Thermal Pad,15.99,1800.0,ModuleLED_Nano_7050,0.1252,0.0,PASS,100.0,0.1251,100.69,Würth Elektronik,Thermal Pad 297.00mm x 210.00mm Rectangular Acrylic,0.04,2.8326249356838407,0.0,🏆 Best Value
TP-0614,BP100-0.008-00-1010,Thermal Pad,15.64,0.8,ModuleLED_Nano_7050,0.1252,0.2438,FAIL,0.0,-0.1187,110.64,Bergquist,Thermal Pad White 254.00mm x 254.00mm Square Adhesive - Both Sides,0.2,2.8118094353930627,0.0,🏆 Best Value
TP-0620,2191191,Thermal Pad,12.56,1.0,ModuleLED_Nano_7050,0.1252,1.4839,FAIL,0.0,-1.3587,160.95,Bergquist,Thermal Pad Pink 406.40mm x 203.20mm Rectangular Tacky - One Side,1.52,2.6071242825122494,2.0,❌ Avoid
TP-0624,69-13-42350-T412,Thermal Pad,45.12,1.4,ModuleLED_Nano_7050,0.1252,0.1599,FAIL,0.0,-0.0348,107.21,Parker Chomerics,Thermal Pad Gray 152.40mm x 152.40mm Square Adhesive - Both Sides,0.23,3.8312466954008584,1.0,✅ Standard
TP-0625,A14556-01,Thermal Pad,20.11,2.8,ModuleLED_Nano_7050,0.1252,0.1779,FAIL,0.0,-0.0527,107.94,Laird Technologies - Thermal Materials,Thermal Pad Blue 228.60mm x 228.60mm Square Tacky - Both Sides,0.51,3.0497468618602293,0.0,🏆 Best Value
TP-0632,A17690-02,Thermal Pad,20.66,5.0,ModuleLED_Nano_7050,0.1252,0.0994,PASS,100.0,0.0257,104.75,Laird Technologies - Thermal Materials,Thermal Pad Pink 228.60mm x 228.60mm Square Tacky - One Side,0.51,3.0754672415728446,0.0,🏆 Best Value
TP-0633,PLX-1-7-76X127-68,Thermal Pad,112.15,7.0,ModuleLED_Nano_7050,0.1252,0.1392,FAIL,12.08,-0.014,106.37,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 7 W/mK, 76x127mm, Grey",1.0,4.728714372079547,1.0,✅ Standard
TP-0639,SPK10-0.006-00-11.512,Thermal Pad,12.48,1.3,ModuleLED_Nano_7050,0.1252,0.1124,FAIL,89.67,0.0127,105.28,Bergquist,Thermal Pad Beige 304.80mm x 292.10mm Rectangular,0.15,2.601207105484161,0.0,🏆 Best Value
TP-0653,A10464-07,Thermal Pad,4.17,5.0,ModuleLED_Nano_7050,0.1252,0.0995,PASS,100.0,0.0257,104.74,Laird Technologies - Thermal Materials,Thermal Pad Gray 609.60mm x 457.20mm Rectangular,0.51,1.6428726885203377,0.0,🏆 Best Value
TP-0662,COH-4065LVC-200-10,Thermal Pad,30.3,2.2,ModuleLED_Nano_7050,0.1252,0.4391,FAIL,0.0,-0.3139,118.57,Taica North America Corporation,Thermal Pad Reddish Brown 200.00mm x 200.00mm Square Tacky - Both Sides,0.99,3.4436180975461075,1.0,✅ Standard
TP-0664,GP1500-0.080-02-0816,Thermal Pad,14.69,1.5,ModuleLED_Nano_7050,0.1252,1.3184,FAIL,0.0,-1.1933,154.41,Bergquist,Thermal Pad Black 406.40mm x 203.20mm Rectangular Tacky - Both Sides,2.03,2.753023566744941,2.0,❌ Avoid
TP-0665,PLX-1-1.5-210X310-40,Thermal Pad,18.75,1.5,ModuleLED_Nano_7050,0.1252,0.6499,FAIL,0.0,-0.5248,127.13,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 1.5 W/mK, 210x310mm, White",1.0,2.9831534913471307,1.0,✅ Standard
TP-0669,TG-A486G-150-150-1.0-1A,Thermal Pad,55.51,6.3,ModuleLED_Nano_7050,0.1252,0.1549,FAIL,0.0,-0.0297,107.02,t-Global Technology,Thermal Pad Gray 150.00mm x 150.00mm Square Adhesive - One Side,1.0,4.034417613641752,1.0,✅ Standard
TP-0671,SP900S-0.009-AC-1212,Thermal Pad,13.65,1.6,ModuleLED_Nano_7050,0.1252,0.1402,FAIL,9.91,-0.015,106.41,Bergquist,Thermal Pad Pink 304.80mm x 304.80mm Square Adhesive - One Side,0.23,2.6844403354630764,0.0,🏆 Best Value
TP-0687,A17653-03,Thermal Pad,25.85,5.0,ModuleLED_Nano_7050,0.1252,0.1482,FAIL,1.54,-0.023,106.72,Laird Technologies - Thermal Materials,Thermal Pad Pink 228.60mm x 228.60mm Square Tacky - Both Sides,0.76,3.2902658209548736,0.0,🏆 Best Value
TP-0693,PLX-1-2-210X310-80,Thermal Pad,21.0,2.0,ModuleLED_Nano_7050,0.1252,0.4874,FAIL,0.0,-0.3622,120.53,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 2 W/mK, 210x310mm, Grey",1.0,3.091042453358316,1.0,✅ Standard
TP-0698,PL-1-8-76X127-50,Thermal Pad,142.3,8.0,ModuleLED_Nano_7050,0.1252,0.122,FAIL,62.99,0.0032,105.66,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 1mm Thickness, 8 W/mK, 76.2x127mm, Grey",1.0,4.964940334834126,1.0,✅ Standard
TP-0704,PL-2-5-1016-H,Thermal Pad,137.65,5.0,ModuleLED_Nano_7050,0.1252,0.3905,FAIL,0.0,-0.2653,116.58,Wakefield Thermal,"Thermal Interface Products ulTIMiFlux Gap Pad, Silicone, 2mm Thickness, 5 W/m-K, 101.6x101.6mm, Hyper Soft",2.0,4.931952772061787,1.0,✅ Standard
TP-0722,2165804,Thermal Pad,16.64,1.3,ModuleLED_Nano_7050,0.1252,0.1125,FAIL,89.94,0.0126,105.26,Bergquist,Thermal Pad Beige 304.80mm x 292.10mm Rectangular Adhesive - One Side,0.15,2.8701690505786455,0.0,🏆 Best Value
TP-0725,5549S-05,Thermal Pad,45.7,3.5,ModuleLED_Nano_7050,0.1252,0.1391,FAIL,11.82,-0.0139,106.36,3M,Thermal Pad Gray 210.00mm x 155.00mm Rectangular Tacky - One Side,0.5,3.8437441646748516,1.0,✅ Standard
TP-0731,61-02-0909-G579,Thermal Pad,28.89,3.0,ModuleLED_Nano_7050,0.1252,0.1658,FAIL,0.0,-0.0406,107.43,Parker Chomerics,Thermal Pad Pink 228.60mm x 228.60mm Square,0.51,3.3975239762958465,1.0,✅ Standard
TP-0733,A18330-04,Thermal Pad,158.24,34.0,ModuleLED_Nano_7050,0.1252,0.0287,PASS,100.0,0.0964,101.86,Laird Technologies - Thermal Materials,Thermal Pad Gray 127.00mm x 76.00mm Rectangular,1.0,5.070412498132116,1.0,✅ Standard
