tim_id,datasheet,mfr_part_number,mfr,price_thb,product_type,dimensions_mm,category,width_mm,length_mm,weight_g,useable_temp_range_c,thermal_conductivity_wmk,shape,outline_mm,thickness_mm,max_temp_c,min_temp_c
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A20KX_UK.pdf,TG-A20KX-385-285-1.0-1A,t-Global Technology,1358.5,"Pad, Sheet",,,,,,,2.0,Rectangular,385.00mm x 285.00mm,"0.0394"" (1.000mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2024/03/TG-A20KF_UK.pdf,TG-A20KF-385-285-0.5-1A,t-Global Technology,1404,"Pad, Sheet",,,,,,,1.8,Rectangular,385.00mm x 285.00mm,"0.0197"" (0.500mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A20KX_UK.pdf,TG-A20KX-285-190-3.0-1A,t-Global Technology,1464.45,"Pad, Sheet",,,,,,,2.0,Rectangular,285.00mm x 190.00mm,"0.118"" (3.00mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A6200F_UK.pdf,TG-A6200F-100-100-5.0,t-Global Technology,1467.05,"Pad, Sheet",,,,,,,5.0,Square,100.00mm x 100.00mm,"0.197"" (5.00mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A20KX_UK.pdf,TG-A20KX-385-285-1.0-2A,t-Global Technology,1501.5,"Pad, Sheet",,,,,,,2.0,Rectangular,385.00mm x 285.00mm,"0.0394"" (1.000mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A38KX_UK.pdf,TG-A38KX-285-190-2.0,t-Global Technology,1529.78,"Pad, Sheet",,,,,,,3.8,Rectangular,285.00mm x 190.00mm,"0.0790"" (2.000mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A20KX_UK.pdf,TG-A20KX-285-190-3.0-2A,t-Global Technology,1535.63,"Pad, Sheet",,,,,,,2.0,Rectangular,285.00mm x 190.00mm,"0.118"" (3.00mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A38KX_UK.pdf,TG-A38KX-190-140-4.0-1A,t-Global Technology,1585.03,"Pad, Sheet",,,,,,,3.8,Rectangular,190.00mm x 140.00mm,"0.157"" (4.00mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A38KX_UK.pdf,TG-A38KX-385-285-0.5-1A,t-Global Technology,1688.38,"Pad, Sheet",,,,,,,3.8,Rectangular,385.00mm x 285.00mm,"0.0197"" (0.500mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A38KX_UK.pdf,TG-A38KX-285-190-2.5-2A,t-Global Technology,1728.03,"Pad, Sheet",,,,,,,3.8,Rectangular,285.00mm x 190.00mm,"0.0984"" (2.500mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A38KX_UK.pdf,TG-A38KX-190-140-5.0-1A,t-Global Technology,1910.35,"Pad, Sheet",,,,,,,3.8,Rectangular,190.00mm x 140.00mm,"0.197"" (5.00mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A38KX_UK.pdf,TG-A38KX-385-285-1.0-2A,t-Global Technology,2259.73,"Pad, Sheet",,,,,,,3.8,Rectangular,385.00mm x 285.00mm,"0.0394"" (1.000mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A20KX_UK.pdf,TG-A20KX-285-190-5.0-2A,t-Global Technology,2267.85,"Pad, Sheet",,,,,,,2.0,Rectangular,285.00mm x 190.00mm,"0.197"" (5.00mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A6200F_UK.pdf,TG-A6200F-150-150-4.0,t-Global Technology,2554.83,"Pad, Sheet",,,,,,,5.0,Square,150.00mm x 150.00mm,"0.157"" (4.00mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A38KX_UK.pdf,TG-A38KX-385-285-2.0-1A,t-Global Technology,3394.63,"Pad, Sheet",,,,,,,3.8,Rectangular,385.00mm x 285.00mm,"0.0790"" (2.000mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A38KX_UK.pdf,TG-A38KX-385-285-2.0-2A,t-Global Technology,3530.15,"Pad, Sheet",,,,,,,3.8,Rectangular,385.00mm x 285.00mm,"0.0790"" (2.000mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A38KX_UK.pdf,TG-A38KX-190-140-10.0-2A,t-Global Technology,3537.95,"Pad, Sheet",,,,,,,3.8,Rectangular,190.00mm x 140.00mm,"0.394"" (10.00mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A38KX_UK.pdf,TG-A38KX-385-285-3.0-2A,t-Global Technology,4772.95,"Pad, Sheet",,,,,,,3.8,Rectangular,385.00mm x 285.00mm,"0.118"" (3.00mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A38KX_UK.pdf,TG-A38KX-385-285-5.0-1A,t-Global Technology,7070.38,"Pad, Sheet",,,,,,,3.8,Rectangular,385.00mm x 285.00mm,"0.197"" (5.00mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A38KX_UK.pdf,TG-A38KX-385-285-5.0-2A,t-Global Technology,7199.4,"Pad, Sheet",,,,,,,3.8,Rectangular,385.00mm x 285.00mm,"0.197"" (5.00mm)",,
,https://datasheets.tdx.henkel.com/BERGQUIST-GAP-PAD-TGP-2400-en_GL.pdf,GP2500S20-0.200-02-0816,Bergquist,9138.35,"Pad, Sheet",,,,,,,2.4,Rectangular,406.40mm x 203.20mm,"0.200"" (5.08mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A38KX_UK.pdf,TG-A38KX-385-285-10.0-2A,t-Global Technology,13089.38,"Pad, Sheet",,,,,,,3.8,Rectangular,385.00mm x 285.00mm,"0.394"" (10.00mm)",,
,https://www.laird.com/document/datasheet/coolzorb-ultra-datasheet,A18181-080,Laird Technologies EMI,31973.5,"Pad, Sheet",,,,,,,11.5,Square,457.20mm x 457.20mm,"0.0800"" (2.032mm)",,
,https://www.sameskydevices.com/product/resource/digikeypdf/sf100.pdf,SF100-101005,Same Sky (Formerly CUI Devices),303.23,"Pad, Sheet",,,,,,,1.5,Square,10.00mm x 10.00mm,"0.0197"" (0.500mm)",,
,https://www.sameskydevices.com/product/resource/digikeypdf/sf100.pdf,SF100-151505,Same Sky (Formerly CUI Devices),313.3,"Pad, Sheet",,,,,,,1.5,Square,15.00mm x 15.00mm,"0.0197"" (0.500mm)",,
,https://www.sameskydevices.com/product/resource/digikeypdf/af100.pdf,AF100-204005,Same Sky (Formerly CUI Devices),362.38,"Pad, Sheet",,,,,,,1.0,Rectangular,20.00mm x 40.00mm,"0.0197"" (0.500mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A38KX_UK.pdf,TG-A38KX-285-190-0.5,t-Global Technology,732.88,"Pad, Sheet",,,,,,,3.8,Rectangular,285.00mm x 190.00mm,"0.0197"" (0.500mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A20KX_UK.pdf,TG-A20KX-190-140-4.0,t-Global Technology,827.13,"Pad, Sheet",,,,,,,2.0,Rectangular,190.00mm x 140.00mm,"0.157"" (4.00mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2024/03/TG-A20KF_UK.pdf,TG-A20KF-190-140-4.0,t-Global Technology,894.73,"Pad, Sheet",,,,,,,1.8,Rectangular,190.00mm x 140.00mm,"0.157"" (4.00mm)",,
,https://www.sameskydevices.com/product/resource/digikeypdf/af200.pdf,AF500-707005,Same Sky (Formerly CUI Devices),1384.83,"Pad, Sheet",,,,,,,3.0,Square,70.00mm x 70.00mm,"0.0197"" (0.500mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2024/03/TG-A38KF_UK.pdf,TG-A38KF-190-140-4.0,t-Global Technology,1462.83,"Pad, Sheet",,,,,,,3.3,Rectangular,190.00mm x 140.00mm,"0.157"" (4.00mm)",,
,https://www.sameskydevices.com/product/resource/digikeypdf/af200.pdf,AF500-505005,Same Sky (Formerly CUI Devices),1500.85,"Pad, Sheet",,,,,,,3.0,Square,50.00mm x 50.00mm,"0.0197"" (0.500mm)",,
,https://www.sameskydevices.com/product/resource/digikeypdf/af200.pdf,AF500-204005,Same Sky (Formerly CUI Devices),1501.5,"Pad, Sheet",,,,,,,3.0,Rectangular,20.00mm x 40.00mm,"0.0197"" (0.500mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A38KX_UK.pdf,TG-A38KX-385-285-4.0-1A,t-Global Technology,4692.35,"Pad, Sheet",,,,,,,3.8,Rectangular,385.00mm x 285.00mm,"0.157"" (4.00mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A20KX_UK.pdf,TG-A20KX-190-140-1.5-1A,t-Global Technology,466.38,"Pad, Sheet",,,,,,,2.0,Rectangular,190.00mm x 140.00mm,"0.0591"" (1.500mm)",,
,https://www.tglobaltechnology.com/wp-content/uploads/2023/08/TG-A20KX_UK.pdf,TG-A20KX-190-140-3.0,t-Global Technology,654.88,"Pad, Sheet",,,,,,,2.0,Rectangular,190.00mm x 140.00mm,"0.118"" (3.00mm)",,
,https://www.sameskydevices.com/product/resource/digikeypdf/af200.pdf,AF500-101005,Same Sky (Formerly CUI Devices),1480.38,"Pad, Sheet",,,,,,,3.0,Square,10.00mm x 10.00mm,"0.0197"" (0.500mm)",,
